sentence,word,tag
18,The,O
18,Registrar,O
18,of,O
18,Companies,O
18,for,O
18,England,O
18,and,O
18,Wales,O
18,",",O
18,hereby,O
18,centifies,O
18,that,O
18,ANDREA,B-ORG
18,WALKER,I-ORG
18,LTD,I-ORG
18,is,O
18,this,O
18,day,O
18,incorporated,O
18,under,O
18,the,O
18,Companies,O
18,Act,O
18,2006,O
18,as,O
18,a,O
18,private,O
18,company,O
18,", ",O
18,that,O
18,the,O
18,company,O
18,is,O
18,limited,O
18,by,O
18, shares,O
18,", ",O
18,and,O
18,the,O
18,situation,O
18,of,O
18,its,O
18,registered,O
18,office,O
18,is,O
18,in,O
18,England,O
18,and,O
18,Wales,O
18,.,O
18,Given,O
18,at,O
18,Companies,O
18,House,O
18,", ",O
18,Cardiff,O
18,", ",O
18,on,O
18,27th,B-DATE
18,October,I-DATE
18,2017,I-DATE
18,The,O
18,above,O
18,information,O
18,wav,O
18,communicated,O
18,by,O
18,electnvnic,O
18,means,O
18,and,O
18,authenticated,O
18,by,O
18,the,O
18,Hegistrar,O
18,of,O
18,Companies,O
18,under,O
18,section,O
18,1115,O
18,of,O
18,the,O
18,Companies,O
18,Act,O
18,2006,O
18,AND,O
18,Companies,O
18,House,O
18,THE,O
18,OFFICIAL,O
18,SEAL,O
18,OF,O
18,THE,O
18,REGISTRAR,O
18,OF,O
18,COMPANIES,O
19,CERTIFICATE,O
19,OF,O
19,INCORPORATION,O
19,OF,O
19,A,O
19,PRIVATE,B-TYPE
19,LIMITED,I-TYPE
19,COMPANY,I-TYPE
19,Company,O
19,Number,O
19,70229,B-NUM
19,The,O
19,Registrar,O
19,of,O
19,Companies,O
19,for,O
19,England,O
19,and,O
19,Wales,O
19,",",O
19,hereby,O
19,centifies,O
19,that,O
19,ANN,B-ORG
19,GREENWOOD,I-ORG
19,CONSULTANCY,I-ORG
19,LTD,I-ORG
19,is,O
19,this,O
19,day,O
19,incorporated,O
19,under,O
19,the,O
19,Companies,O
19,Act,O
19,2006,O
19,as,O
19,a,O
19,private,O
19,company,O
19,", ",O
19,that,O
19,the,O
19,company,O
19,is,O
19,limited,O
19,by,O
19, shares,O
19,", ",O
19,and,O
19,the,O
19,situation,O
19,of,O
19,its,O
19,registered,O
19,office,O
19,is,O
19,in,O
19,England,O
19,and,O
19,Wales,O
19,.,O
19,Given,O
19,at,O
19,Companies,O
19,House,O
19,", ",O
19,Cardiff,O
19,", ",O
19,on,O
19,6th,B-DATE
19,December,I-DATE
19,2012,I-DATE
19,The,O
19,above,O
19,information,O
19,wav,O
19,communicated,O
19,by,O
19,electnvnic,O
19,means,O
19,and,O
19,authenticated,O
19,by,O
19,the,O
19,Hegistrar,O
19,of,O
19,Companies,O
19,under,O
19,section,O
19,1115,O
19,of,O
19,the,O
19,Companies,O
19,Act,O
19,2006,O
19,AND,O
19,Companies,O
19,House,O
19,THE,O
19,OFFICIAL,O
19,SEAL,O
19,OF,O
19,THE,O
19,REGISTRAR,O
19,OF,O
19,COMPANIES,O
20,CERTIFICATE,O
20,OF,O
20,INCORPORATION,O
20,OF,O
20,A,O
20,PRIVATE,B-TYPE
20,LIMITED,I-TYPE
20,COMPANY,I-TYPE
20,Company,O
20,Number,O
20,46760,B-NUM
20,The,O
20,Registrar,O
20,of,O
20,Companies,O
20,for,O
20,England,O
20,and,O
20,Wales,O
20,",",O
20,hereby,O
20,centifies,O
20,that,O
20,APIA,B-ORG
20,LTD,I-ORG
20,is,O
20,this,O
20,day,O
20,incorporated,O
20,under,O
20,the,O
20,Companies,O
20,Act,O
20,2006,O
20,as,O
20,a,O
20,private,O
20,company,O
20,", ",O
20,that,O
20,the,O
20,company,O
20,is,O
20,limited,O
20,by,O
20, shares,O
20,", ",O
20,and,O
20,the,O
20,situation,O
20,of,O
20,its,O
20,registered,O
20,office,O
20,is,O
20,in,O
20,England,O
20,and,O
20,Wales,O
20,.,O
20,Given,O
20,at,O
20,Companies,O
20,House,O
20,", ",O
20,Cardiff,O
20,", ",O
20,on,O
20,5th,B-DATE
20,June,I-DATE
20,2017,I-DATE
20,The,O
20,above,O
20,information,O
20,wav,O
20,communicated,O
20,by,O
20,electnvnic,O
20,means,O
20,and,O
20,authenticated,O
20,by,O
20,the,O
20,Hegistrar,O
20,of,O
20,Companies,O
20,under,O
20,section,O
20,1115,O
20,of,O
20,the,O
20,Companies,O
20,Act,O
20,2006,O
20,AND,O
20,Companies,O
20,House,O
20,THE,O
20,OFFICIAL,O
20,SEAL,O
20,OF,O
20,THE,O
20,REGISTRAR,O
20,OF,O
20,COMPANIES,O
21,CERTIFICATE,O
21,OF,O
21,INCORPORATION,O
21,OF,O
21,A,O
21,PRIVATE,B-TYPE
21,LIMITED,I-TYPE
21,COMPANY,I-TYPE
21,Company,O
21,Number,O
21,64209,B-NUM
21,The,O
21,Registrar,O
21,of,O
21,Companies,O
21,for,O
21,England,O
21,and,O
21,Wales,O
21,",",O
21,hereby,O
21,centifies,O
21,that,O
21,ARBOR,B-ORG
21,HOLDINGS,I-ORG
21,LTD,I-ORG
21,is,O
21,this,O
21,day,O
21,incorporated,O
21,under,O
21,the,O
21,Companies,O
21,Act,O
21,2006,O
21,as,O
21,a,O
21,private,O
21,company,O
21,", ",O
21,that,O
21,the,O
21,company,O
21,is,O
21,limited,O
21,by,O
21, shares,O
21,", ",O
21,and,O
21,the,O
21,situation,O
21,of,O
21,its,O
21,registered,O
21,office,O
21,is,O
21,in,O
21,England,O
21,and,O
21,Wales,O
21,.,O
21,Given,O
21,at,O
21,Companies,O
21,House,O
21,", ",O
21,Cardiff,O
21,", ",O
21,on,O
21,19th,B-DATE
21,January,I-DATE
21,2016,I-DATE
21,The,O
21,above,O
21,information,O
21,wav,O
21,communicated,O
21,by,O
21,electnvnic,O
21,means,O
21,and,O
21,authenticated,O
21,by,O
21,the,O
21,Hegistrar,O
21,of,O
21,Companies,O
21,under,O
21,section,O
21,1115,O
21,of,O
21,the,O
21,Companies,O
21,Act,O
21,2006,O
21,AND,O
21,Companies,O
21,House,O
21,THE,O
21,OFFICIAL,O
21,SEAL,O
21,OF,O
21,THE,O
21,REGISTRAR,O
21,OF,O
21,COMPANIES,O
22,CERTIFICATE,O
22,OF,O
22,INCORPORATION,O
22,OF,O
22,A,O
22,PRIVATE,B-TYPE
22,LIMITED,I-TYPE
22,COMPANY,I-TYPE
22,Company,O
22,Number,O
22,72110,B-NUM
22,The,O
22,Registrar,O
22,of,O
22,Companies,O
22,for,O
22,England,O
22,and,O
22,Wales,O
22,",",O
22,hereby,O
22,centifies,O
22,that,O
22,ARLESS,B-ORG
22,LIMITED,I-ORG
22,is,O
22,this,O
22,day,O
22,incorporated,O
22,under,O
22,the,O
22,Companies,O
22,Act,O
22,2006,O
22,as,O
22,a,O
22,private,O
22,company,O
22,", ",O
22,that,O
22,the,O
22,company,O
22,is,O
22,limited,O
22,by,O
22, shares,O
22,", ",O
22,and,O
22,the,O
22,situation,O
22,of,O
22,its,O
22,registered,O
22,office,O
22,is,O
22,in,O
22,England,O
22,and,O
22,Wales,O
22,.,O
22,Given,O
22,at,O
22,Companies,O
22,House,O
22,", ",O
22,Cardiff,O
22,", ",O
22,on,O
22,17th,B-DATE
22,December,I-DATE
22,2007,I-DATE
22,The,O
22,above,O
22,information,O
22,wav,O
22,communicated,O
22,by,O
22,electnvnic,O
22,means,O
22,and,O
22,authenticated,O
22,by,O
22,the,O
22,Hegistrar,O
22,of,O
22,Companies,O
22,under,O
22,section,O
22,1115,O
22,of,O
22,the,O
22,Companies,O
22,Act,O
22,2006,O
22,AND,O
22,Companies,O
22,House,O
22,THE,O
22,OFFICIAL,O
22,SEAL,O
22,OF,O
22,THE,O
22,REGISTRAR,O
22,OF,O
22,COMPANIES,O
23,CERTIFICATE,O
23,OF,O
23,INCORPORATION,O
23,OF,O
23,A,O
23,PRIVATE,B-TYPE
23,LIMITED,I-TYPE
23,COMPANY,I-TYPE
23,Company,O
23,Number,O
23,71129,B-NUM
23,The,O
23,Registrar,O
23,of,O
23,Companies,O
23,for,O
23,England,O
23,and,O
23,Wales,O
23,",",O
23,hereby,O
23,centifies,O
23,that,O
23,AS,B-ORG
23,D-ZINE,I-ORG
23,LIMITED,I-ORG
23,is,O
23,this,O
23,day,O
23,incorporated,O
23,under,O
23,the,O
23,Companies,O
23,Act,O
23,2006,O
23,as,O
23,a,O
23,private,O
23,company,O
23,", ",O
23,that,O
23,the,O
23,company,O
23,is,O
23,limited,O
23,by,O
23, shares,O
23,", ",O
23,and,O
23,the,O
23,situation,O
23,of,O
23,its,O
23,registered,O
23,office,O
23,is,O
23,in,O
23,England,O
23,and,O
23,Wales,O
23,.,O
23,Given,O
23,at,O
23,Companies,O
23,House,O
23,", ",O
23,Cardiff,O
23,", ",O
23,on,O
23,4th,B-DATE
23,June,I-DATE
23,2015,I-DATE
23,The,O
23,above,O
23,information,O
23,wav,O
23,communicated,O
23,by,O
23,electnvnic,O
23,means,O
23,and,O
23,authenticated,O
23,by,O
23,the,O
23,Hegistrar,O
23,of,O
23,Companies,O
23,under,O
23,section,O
23,1115,O
23,of,O
23,the,O
23,Companies,O
23,Act,O
23,2006,O
23,AND,O
23,Companies,O
23,House,O
23,THE,O
23,OFFICIAL,O
23,SEAL,O
23,OF,O
23,THE,O
23,REGISTRAR,O
23,OF,O
23,COMPANIES,O
24,CERTIFICATE,O
24,OF,O
24,INCORPORATION,O
24,OF,O
24,A,O
24,PRIVATE,B-TYPE
24,LIMITED,I-TYPE
24,COMPANY,I-TYPE
24,Company,O
24,Number,O
24,96090,B-NUM
24,The,O
24,Registrar,O
24,of,O
24,Companies,O
24,for,O
24,England,O
24,and,O
24,Wales,O
24,",",O
24,hereby,O
24,centifies,O
24,that,O
24,ASM,B-ORG
24,INGENUITY,I-ORG
24,COURIERS,I-ORG
24,LTD,I-ORG
24,is,O
24,this,O
24,day,O
24,incorporated,O
24,under,O
24,the,O
24,Companies,O
24,Act,O
24,2006,O
24,as,O
24,a,O
24,private,O
24,company,O
24,", ",O
24,that,O
24,the,O
24,company,O
24,is,O
24,limited,O
24,by,O
24, shares,O
24,", ",O
24,and,O
24,the,O
24,situation,O
24,of,O
24,its,O
24,registered,O
24,office,O
24,is,O
24,in,O
24,England,O
24,and,O
24,Wales,O
24,.,O
24,Given,O
24,at,O
24,Companies,O
24,House,O
24,", ",O
24,Cardiff,O
24,", ",O
24,on,O
24,19th,B-DATE
24,January,I-DATE
24,2017,I-DATE
24,The,O
24,above,O
24,information,O
24,wav,O
24,communicated,O
24,by,O
24,electnvnic,O
24,means,O
24,and,O
24,authenticated,O
24,by,O
24,the,O
24,Hegistrar,O
24,of,O
24,Companies,O
24,under,O
24,section,O
24,1115,O
24,of,O
24,the,O
24,Companies,O
24,Act,O
24,2006,O
24,AND,O
24,Companies,O
24,House,O
24,THE,O
24,OFFICIAL,O
24,SEAL,O
24,OF,O
24,THE,O
24,REGISTRAR,O
24,OF,O
24,COMPANIES,O
25,CERTIFICATE,O
25,OF,O
25,INCORPORATION,O
25,OF,O
25,A,O
25,PRIVATE,B-TYPE
25,LIMITED,I-TYPE
25,COMPANY,I-TYPE
25,Company,O
25,Number,O
25,71122,B-NUM
25,The,O
25,Registrar,O
25,of,O
25,Companies,O
25,for,O
25,England,O
25,and,O
25,Wales,O
25,",",O
25,hereby,O
25,centifies,O
25,that,O
25,AT,B-ORG
25,INSTRUCOMM,I-ORG
25,LTD,I-ORG
25,is,O
25,this,O
25,day,O
25,incorporated,O
25,under,O
25,the,O
25,Companies,O
25,Act,O
25,2006,O
25,as,O
25,a,O
25,private,O
25,company,O
25,", ",O
25,that,O
25,the,O
25,company,O
25,is,O
25,limited,O
25,by,O
25, shares,O
25,", ",O
25,and,O
25,the,O
25,situation,O
25,of,O
25,its,O
25,registered,O
25,office,O
25,is,O
25,in,O
25,England,O
25,and,O
25,Wales,O
25,.,O
25,Given,O
25,at,O
25,Companies,O
25,House,O
25,", ",O
25,Cardiff,O
25,", ",O
25,on,O
25,24th,B-DATE
25,February,I-DATE
25,2017,I-DATE
25,The,O
25,above,O
25,information,O
25,wav,O
25,communicated,O
25,by,O
25,electnvnic,O
25,means,O
25,and,O
25,authenticated,O
25,by,O
25,the,O
25,Hegistrar,O
25,of,O
25,Companies,O
25,under,O
25,section,O
25,1115,O
25,of,O
25,the,O
25,Companies,O
25,Act,O
25,2006,O
25,AND,O
25,Companies,O
25,House,O
25,THE,O
25,OFFICIAL,O
25,SEAL,O
25,OF,O
25,THE,O
25,REGISTRAR,O
25,OF,O
25,COMPANIES,O
26,CERTIFICATE,O
26,OF,O
26,INCORPORATION,O
26,OF,O
26,A,O
26,PRIVATE,B-TYPE
26,LIMITED,I-TYPE
26,COMPANY,I-TYPE
26,Company,O
26,Number,O
26,35300,B-NUM
26,The,O
26,Registrar,O
26,of,O
26,Companies,O
26,for,O
26,England,O
26,and,O
26,Wales,O
26,",",O
26,hereby,O
26,centifies,O
26,that,O
26,AURCON,B-ORG
26,UK,I-ORG
26,LIMITED,I-ORG
26,is,O
26,this,O
26,day,O
26,incorporated,O
26,under,O
26,the,O
26,Companies,O
26,Act,O
26,2006,O
26,as,O
26,a,O
26,private,O
26,company,O
26,", ",O
26,that,O
26,the,O
26,company,O
26,is,O
26,limited,O
26,by,O
26, shares,O
26,", ",O
26,and,O
26,the,O
26,situation,O
26,of,O
26,its,O
26,registered,O
26,office,O
26,is,O
26,in,O
26,England,O
26,and,O
26,Wales,O
26,.,O
26,Given,O
26,at,O
26,Companies,O
26,House,O
26,", ",O
26,Cardiff,O
26,", ",O
26,on,O
26,21st,B-DATE
26,May,I-DATE
26,2014,I-DATE
26,The,O
26,above,O
26,information,O
26,wav,O
26,communicated,O
26,by,O
26,electnvnic,O
26,means,O
26,and,O
26,authenticated,O
26,by,O
26,the,O
26,Hegistrar,O
26,of,O
26,Companies,O
26,under,O
26,section,O
26,1115,O
26,of,O
26,the,O
26,Companies,O
26,Act,O
26,2006,O
26,AND,O
26,Companies,O
26,House,O
26,THE,O
26,OFFICIAL,O
26,SEAL,O
26,OF,O
26,THE,O
26,REGISTRAR,O
26,OF,O
26,COMPANIES,O
27,CERTIFICATE,O
27,OF,O
27,INCORPORATION,O
27,OF,O
27,A,O
27,PRIVATE,B-TYPE
27,LIMITED,I-TYPE
27,COMPANY,I-TYPE
27,Company,O
27,Number,O
27,70100,B-NUM
27,The,O
27,Registrar,O
27,of,O
27,Companies,O
27,for,O
27,England,O
27,and,O
27,Wales,O
27,",",O
27,hereby,O
27,centifies,O
27,that,O
27,AVIT,B-ORG
27,TRADING,I-ORG
27,&,I-ORG
27,FINANCE,I-ORG
27,LTD.,I-ORG
27,is,O
27,this,O
27,day,O
27,incorporated,O
27,under,O
27,the,O
27,Companies,O
27,Act,O
27,2006,O
27,as,O
27,a,O
27,private,O
27,company,O
27,", ",O
27,that,O
27,the,O
27,company,O
27,is,O
27,limited,O
27,by,O
27, shares,O
27,", ",O
27,and,O
27,the,O
27,situation,O
27,of,O
27,its,O
27,registered,O
27,office,O
27,is,O
27,in,O
27,England,O
27,and,O
27,Wales,O
27,.,O
27,Given,O
27,at,O
27,Companies,O
27,House,O
27,", ",O
27,Cardiff,O
27,", ",O
27,on,O
27,26th,B-DATE
27,June,I-DATE
27,1998,I-DATE
27,The,O
27,above,O
27,information,O
27,wav,O
27,communicated,O
27,by,O
27,electnvnic,O
27,means,O
27,and,O
27,authenticated,O
27,by,O
27,the,O
27,Hegistrar,O
27,of,O
27,Companies,O
27,under,O
27,section,O
27,1115,O
27,of,O
27,the,O
27,Companies,O
27,Act,O
27,2006,O
27,AND,O
27,Companies,O
27,House,O
27,THE,O
27,OFFICIAL,O
27,SEAL,O
27,OF,O
27,THE,O
27,REGISTRAR,O
27,OF,O
27,COMPANIES,O
28,CERTIFICATE,O
28,OF,O
28,INCORPORATION,O
28,OF,O
28,A,O
28,PRIVATE,B-TYPE
28,LIMITED,I-TYPE
28,COMPANY,I-TYPE
28,Company,O
28,Number,O
28,25730,B-NUM
28,The,O
28,Registrar,O
28,of,O
28,Companies,O
28,for,O
28,England,O
28,and,O
28,Wales,O
28,",",O
28,hereby,O
28,centifies,O
28,that,O
28,B,B-ORG
28,AND,I-ORG
28,J,I-ORG
28,ENGINEERING,I-ORG
28,(DERBYSHIRE),I-ORG
28,LTD,I-ORG
28,is,O
28,this,O
28,day,O
28,incorporated,O
28,under,O
28,the,O
28,Companies,O
28,Act,O
28,2006,O
28,as,O
28,a,O
28,private,O
28,company,O
28,", ",O
28,that,O
28,the,O
28,company,O
28,is,O
28,limited,O
28,by,O
28, shares,O
28,", ",O
28,and,O
28,the,O
28,situation,O
28,of,O
28,its,O
28,registered,O
28,office,O
28,is,O
28,in,O
28,England,O
28,and,O
28,Wales,O
28,.,O
28,Given,O
28,at,O
28,Companies,O
28,House,O
28,", ",O
28,Cardiff,O
28,", ",O
28,on,O
28,1st,B-DATE
28,February,I-DATE
28,2013,I-DATE
28,The,O
28,above,O
28,information,O
28,wav,O
28,communicated,O
28,by,O
28,electnvnic,O
28,means,O
28,and,O
28,authenticated,O
28,by,O
28,the,O
28,Hegistrar,O
28,of,O
28,Companies,O
28,under,O
28,section,O
28,1115,O
28,of,O
28,the,O
28,Companies,O
28,Act,O
28,2006,O
28,AND,O
28,Companies,O
28,House,O
28,THE,O
28,OFFICIAL,O
28,SEAL,O
28,OF,O
28,THE,O
28,REGISTRAR,O
28,OF,O
28,COMPANIES,O
29,CERTIFICATE,O
29,OF,O
29,INCORPORATION,O
29,OF,O
29,A,O
29,PRIVATE,B-TYPE
29,LIMITED,I-TYPE
29,COMPANY,I-TYPE
29,Company,O
29,Number,O
29,85590,B-NUM
29,The,O
29,Registrar,O
29,of,O
29,Companies,O
29,for,O
29,England,O
29,and,O
29,Wales,O
29,",",O
29,hereby,O
29,centifies,O
29,that,O
29,BAGLAN,B-ORG
29,YOUTH,I-ORG
29,FORUM,I-ORG
29,is,O
29,this,O
29,day,O
29,incorporated,O
29,under,O
29,the,O
29,Companies,O
29,Act,O
29,2006,O
29,as,O
29,a,O
29,private,O
29,company,O
29,", ",O
29,that,O
29,the,O
29,company,O
29,is,O
29,limited,O
29,by,O
29, shares,O
29,", ",O
29,and,O
29,the,O
29,situation,O
29,of,O
29,its,O
29,registered,O
29,office,O
29,is,O
29,in,O
29,England,O
29,and,O
29,Wales,O
29,.,O
29,Given,O
29,at,O
29,Companies,O
29,House,O
29,", ",O
29,Cardiff,O
29,", ",O
29,on,O
29,26th,B-DATE
29,January,I-DATE
29,2009,I-DATE
29,The,O
29,above,O
29,information,O
29,wav,O
29,communicated,O
29,by,O
29,electnvnic,O
29,means,O
29,and,O
29,authenticated,O
29,by,O
29,the,O
29,Hegistrar,O
29,of,O
29,Companies,O
29,under,O
29,section,O
29,1115,O
29,of,O
29,the,O
29,Companies,O
29,Act,O
29,2006,O
29,AND,O
29,Companies,O
29,House,O
29,THE,O
29,OFFICIAL,O
29,SEAL,O
29,OF,O
29,THE,O
29,REGISTRAR,O
29,OF,O
29,COMPANIES,O
30,CERTIFICATE,O
30,OF,O
30,INCORPORATION,O
30,OF,O
30,A,O
30,PRIVATE,B-TYPE
30,LIMITED,I-TYPE
30,COMPANY,I-TYPE
30,Company,O
30,Number,O
30,47110,B-NUM
30,The,O
30,Registrar,O
30,of,O
30,Companies,O
30,for,O
30,England,O
30,and,O
30,Wales,O
30,",",O
30,hereby,O
30,centifies,O
30,that,O
30,BAR,B-ORG
30,LANE,I-ORG
30,RETAIL,I-ORG
30,LIMITED,I-ORG
30,is,O
30,this,O
30,day,O
30,incorporated,O
30,under,O
30,the,O
30,Companies,O
30,Act,O
30,2006,O
30,as,O
30,a,O
30,private,O
30,company,O
30,", ",O
30,that,O
30,the,O
30,company,O
30,is,O
30,limited,O
30,by,O
30, shares,O
30,", ",O
30,and,O
30,the,O
30,situation,O
30,of,O
30,its,O
30,registered,O
30,office,O
30,is,O
30,in,O
30,England,O
30,and,O
30,Wales,O
30,.,O
30,Given,O
30,at,O
30,Companies,O
30,House,O
30,", ",O
30,Cardiff,O
30,", ",O
30,on,O
30,16th,B-DATE
30,August,I-DATE
30,2007,I-DATE
30,The,O
30,above,O
30,information,O
30,wav,O
30,communicated,O
30,by,O
30,electnvnic,O
30,means,O
30,and,O
30,authenticated,O
30,by,O
30,the,O
30,Hegistrar,O
30,of,O
30,Companies,O
30,under,O
30,section,O
30,1115,O
30,of,O
30,the,O
30,Companies,O
30,Act,O
30,2006,O
30,AND,O
30,Companies,O
30,House,O
30,THE,O
30,OFFICIAL,O
30,SEAL,O
30,OF,O
30,THE,O
30,REGISTRAR,O
30,OF,O
30,COMPANIES,O
31,CERTIFICATE,O
31,OF,O
31,INCORPORATION,O
31,OF,O
31,A,O
31,PRIVATE,B-TYPE
31,LIMITED,I-TYPE
31,COMPANY,I-TYPE
31,Company,O
31,Number,O
31,82990,B-NUM
31,The,O
31,Registrar,O
31,of,O
31,Companies,O
31,for,O
31,England,O
31,and,O
31,Wales,O
31,",",O
31,hereby,O
31,centifies,O
31,that,O
31,BASKET,B-ORG
31,PRESS,I-ORG
31,LIMITED,I-ORG
31,is,O
31,this,O
31,day,O
31,incorporated,O
31,under,O
31,the,O
31,Companies,O
31,Act,O
31,2006,O
31,as,O
31,a,O
31,private,O
31,company,O
31,", ",O
31,that,O
31,the,O
31,company,O
31,is,O
31,limited,O
31,by,O
31, shares,O
31,", ",O
31,and,O
31,the,O
31,situation,O
31,of,O
31,its,O
31,registered,O
31,office,O
31,is,O
31,in,O
31,England,O
31,and,O
31,Wales,O
31,.,O
31,Given,O
31,at,O
31,Companies,O
31,House,O
31,", ",O
31,Cardiff,O
31,", ",O
31,on,O
31,21st,B-DATE
31,September,I-DATE
31,2015,I-DATE
31,The,O
31,above,O
31,information,O
31,wav,O
31,communicated,O
31,by,O
31,electnvnic,O
31,means,O
31,and,O
31,authenticated,O
31,by,O
31,the,O
31,Hegistrar,O
31,of,O
31,Companies,O
31,under,O
31,section,O
31,1115,O
31,of,O
31,the,O
31,Companies,O
31,Act,O
31,2006,O
31,AND,O
31,Companies,O
31,House,O
31,THE,O
31,OFFICIAL,O
31,SEAL,O
31,OF,O
31,THE,O
31,REGISTRAR,O
31,OF,O
31,COMPANIES,O
32,CERTIFICATE,O
32,OF,O
32,INCORPORATION,O
32,OF,O
32,A,O
32,PRIVATE,B-TYPE
32,LIMITED,I-TYPE
32,COMPANY,I-TYPE
32,Company,O
32,Number,O
32,82990,B-NUM
32,The,O
32,Registrar,O
32,of,O
32,Companies,O
32,for,O
32,England,O
32,and,O
32,Wales,O
32,",",O
32,hereby,O
32,centifies,O
32,that,O
32,BEACON,B-ORG
32,HOUSE,I-ORG
32,CONSULTANCY,I-ORG
32,LTD,I-ORG
32,is,O
32,this,O
32,day,O
32,incorporated,O
32,under,O
32,the,O
32,Companies,O
32,Act,O
32,2006,O
32,as,O
32,a,O
32,private,O
32,company,O
32,", ",O
32,that,O
32,the,O
32,company,O
32,is,O
32,limited,O
32,by,O
32, shares,O
32,", ",O
32,and,O
32,the,O
32,situation,O
32,of,O
32,its,O
32,registered,O
32,office,O
32,is,O
32,in,O
32,England,O
32,and,O
32,Wales,O
32,.,O
32,Given,O
32,at,O
32,Companies,O
32,House,O
32,", ",O
32,Cardiff,O
32,", ",O
32,on,O
32,13th,B-DATE
32,September,I-DATE
32,2006,I-DATE
32,The,O
32,above,O
32,information,O
32,wav,O
32,communicated,O
32,by,O
32,electnvnic,O
32,means,O
32,and,O
32,authenticated,O
32,by,O
32,the,O
32,Hegistrar,O
32,of,O
32,Companies,O
32,under,O
32,section,O
32,1115,O
32,of,O
32,the,O
32,Companies,O
32,Act,O
32,2006,O
32,AND,O
32,Companies,O
32,House,O
32,THE,O
32,OFFICIAL,O
32,SEAL,O
32,OF,O
32,THE,O
32,REGISTRAR,O
32,OF,O
32,COMPANIES,O
33,CERTIFICATE,O
33,OF,O
33,INCORPORATION,O
33,OF,O
33,A,O
33,PRIVATE,B-TYPE
33,LIMITED,I-TYPE
33,COMPANY,I-TYPE
33,Company,O
33,Number,O
33,43999,B-NUM
33,The,O
33,Registrar,O
33,of,O
33,Companies,O
33,for,O
33,England,O
33,and,O
33,Wales,O
33,",",O
33,hereby,O
33,centifies,O
33,that,O
33,BEJENAR,B-ORG
33,LIFTING,I-ORG
33,SERVICES,I-ORG
33,LIMITED,I-ORG
33,is,O
33,this,O
33,day,O
33,incorporated,O
33,under,O
33,the,O
33,Companies,O
33,Act,O
33,2006,O
33,as,O
33,a,O
33,private,O
33,company,O
33,", ",O
33,that,O
33,the,O
33,company,O
33,is,O
33,limited,O
33,by,O
33, shares,O
33,", ",O
33,and,O
33,the,O
33,situation,O
33,of,O
33,its,O
33,registered,O
33,office,O
33,is,O
33,in,O
33,England,O
33,and,O
33,Wales,O
33,.,O
33,Given,O
33,at,O
33,Companies,O
33,House,O
33,", ",O
33,Cardiff,O
33,", ",O
33,on,O
33,13th,B-DATE
33,May,I-DATE
33,2014,I-DATE
33,The,O
33,above,O
33,information,O
33,wav,O
33,communicated,O
33,by,O
33,electnvnic,O
33,means,O
33,and,O
33,authenticated,O
33,by,O
33,the,O
33,Hegistrar,O
33,of,O
33,Companies,O
33,under,O
33,section,O
33,1115,O
33,of,O
33,the,O
33,Companies,O
33,Act,O
33,2006,O
33,AND,O
33,Companies,O
33,House,O
33,THE,O
33,OFFICIAL,O
33,SEAL,O
33,OF,O
33,THE,O
33,REGISTRAR,O
33,OF,O
33,COMPANIES,O
34,CERTIFICATE,O
34,OF,O
34,INCORPORATION,O
34,OF,O
34,A,O
34,PRIVATE,B-TYPE
34,LIMITED,I-TYPE
34,COMPANY,I-TYPE
34,Company,O
34,Number,O
34,62020,B-NUM
34,The,O
34,Registrar,O
34,of,O
34,Companies,O
34,for,O
34,England,O
34,and,O
34,Wales,O
34,",",O
34,hereby,O
34,centifies,O
34,that,O
34,BEPMC,B-ORG
34,LTD,I-ORG
34,is,O
34,this,O
34,day,O
34,incorporated,O
34,under,O
34,the,O
34,Companies,O
34,Act,O
34,2006,O
34,as,O
34,a,O
34,private,O
34,company,O
34,", ",O
34,that,O
34,the,O
34,company,O
34,is,O
34,limited,O
34,by,O
34, shares,O
34,", ",O
34,and,O
34,the,O
34,situation,O
34,of,O
34,its,O
34,registered,O
34,office,O
34,is,O
34,in,O
34,England,O
34,and,O
34,Wales,O
34,.,O
34,Given,O
34,at,O
34,Companies,O
34,House,O
34,", ",O
34,Cardiff,O
34,", ",O
34,on,O
34,2nd,B-DATE
34,August,I-DATE
34,2017,I-DATE
34,The,O
34,above,O
34,information,O
34,wav,O
34,communicated,O
34,by,O
34,electnvnic,O
34,means,O
34,and,O
34,authenticated,O
34,by,O
34,the,O
34,Hegistrar,O
34,of,O
34,Companies,O
34,under,O
34,section,O
34,1115,O
34,of,O
34,the,O
34,Companies,O
34,Act,O
34,2006,O
34,AND,O
34,Companies,O
34,House,O
34,THE,O
34,OFFICIAL,O
34,SEAL,O
34,OF,O
34,THE,O
34,REGISTRAR,O
34,OF,O
34,COMPANIES,O
35,CERTIFICATE,O
35,OF,O
35,INCORPORATION,O
35,OF,O
35,A,O
35,PRIVATE,B-TYPE
35,LIMITED,I-TYPE
35,COMPANY,I-TYPE
35,Company,O
35,Number,O
35,82990,B-NUM
35,The,O
35,Registrar,O
35,of,O
35,Companies,O
35,for,O
35,England,O
35,and,O
35,Wales,O
35,",",O
35,hereby,O
35,centifies,O
35,that,O
35,BEYER,B-ORG
35,&,I-ORG
35,LAWALL,I-ORG
35,BAU,I-ORG
